tipo;longitude;latitude;bairro;iptu;preco;condominio;area;quartos;banheiros;suites;vagas;caracteristicas
Apartamento;-46.546069;-23.69314;Baeta Neves;80;420000;400;70;2;1;1;2;[Academia]
Apartamento;-46.559909;-23.730386;Demarchi;43;215000;215;45;2;1;0;1;[Churrasqueira,Area de servico]
Apartamento;-46.550959;-23.690139;Centro;450;1690000;1500;237;4;4;3;4;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA,Varanda gourmet]
Apartamento;-46.548066;-23.699293;Baeta Neves;148;535000;398;82;3;2;1;2;[Churrasqueira,Espaco gourmet,Playground,Piscina,Salao de jogos,Varanda gourmet]
Apartamento;-46.550194;-23.688963;Centro;340;1200000;1250;180;4;5;3;3;[Piscina infantil,Piscina adulto,Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de jogos,Salao de festas,Sauna,SPA,Area de servico,Varanda,Varanda gourmet]
Apartamento;-46.548826;-23.709018;Centro;0;2000000;3400;450;5;5;4;4;[Piscina]
Apartamento;-46.610742;-23.65916;Vila Santa Luzia;0;249900;0;51;2;1;0;1;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Varanda]
Apartamento;-46.553726;-23.68626;Vila Vivaldi;130;480000;550;97;3;3;1;2;[Piscina adulto,Piscina infantil,Academia,Churrasqueira,Espaco gourmet,Piscina,Playground,Quadra poliesportiva,Salao de festas,Area de servico]
Apartamento;-46.581721;-23.719668;Assuncao;0;245000;420;60;2;2;0;1;
Apartamento;-46.577279;-23.700813;Planalto;0;660000;380;112;3;3;1;2;[Salao de jogos,Salao de festas,Quadra poliesportiva,Playground,Piscina,Jardim,Espaco gourmet,Churrasqueira,Academia,Varanda gourmet]
Apartamento;-46.580107;-23.646735;Taboao;0;269000;350;50;2;2;1;1;[Piscina infantil,Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,SPA,Varanda gourmet]
Apartamento;-46.545072;-23.719627;Vila Quirino de Lima;70;270000;450;54;2;1;0;1;[Varanda,Area de servico]
Apartamento;-46.561093;-23.685387;Jardim do Mar;350;1100000;950;150;3;3;3;4;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA,Varanda gourmet]
Apartamento;-46.610742;-23.65916;Vila Santa Luzia;0;249900;0;51;2;1;0;1;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Varanda]
Apartamento;-46.550795;-23.686934;Centro;0;970000;0;147;3;3;3;2;[Academia,Churrasqueira,Piscina,Playground,Cinema,Espaco gourmet,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA,Varanda gourmet]
Apartamento;-46.547702;-23.712638;Centro;1578;810000;480;113;3;3;1;2;[Academia,Churrasqueira,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,SPA,Varanda gourmet]
Apartamento;-46.556008;-23.68594;Centro;0;640000;0;108;3;3;1;2;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.536789;-23.707814;Nova Petropolis;0;245000;350;47;2;1;0;1;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.556684;-23.711974;Vila Goncalves;0;310000;0;64;2;2;1;1;[Varanda,Area de servico]
Apartamento;-46.561093;-23.685387;Jardim do Mar;200;1100000;630;150;3;2;3;3;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA,Varanda gourmet]
Apartamento;-46.547253;-23.711279;Centro;0;520000;550;96;3;2;1;3;
Apartamento;-46.544803;-23.719258;Centro;125;465000;550;80;3;2;1;2;[Churrasqueira,Piscina,Varanda,Sauna,Area de servico]
Apartamento;-46.546104;-23.692997;Baeta Neves;110;595000;681;102;4;2;1;2;[Academia,Churrasqueira,Espaco gourmet,Varanda,Jardim,Sauna,Area de servico]
Apartamento;-46.602242;-23.657464;Taboao;0;202985;140;40;2;1;0;1;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Area de servico]
Apartamento;-46.561093;-23.685387;Jardim do Mar;0;1250000;670;150;3;3;3;4;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Salao de festas,Salao de jogos,Quadra poliesportiva,Varanda gourmet]
Apartamento;-46.55468;-23.685331;Jardim Tres Marias;455;250000;452;47;1;1;0;1;[Area de servico]
Apartamento;-46.548353;-23.685565;Baeta Neves;0;560000;490;94;3;1;1;2;[Academia,Churrasqueira,Cinema,Jardim,Piscina,Playground,Salao de jogos,Salao de festas,Quadra poliesportiva,Sauna,SPA,Varanda gourmet]
Apartamento;-46.578049;-23.649175;Rudge Ramos;490;259000;350;49;2;1;0;1;[Churrasqueira,Academia,Playground,Piscina,Quadra poliesportiva,Salao de festas]
Apartamento;-46.58157;-23.696219;Independência;84;379990;410;64;3;1;0;1;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,SPA,Varanda gourmet]
Apartamento;-46.559976;-23.722295;Assuncao;0;197000;285;53;2;1;0;1;
Apartamento;-46.545585;-23.69544;Baeta Neves;231;750000;750;135;3;3;3;3;[Academia,Churrasqueira,Piscina,Playground,Quadra poliesportiva,Salao de festas]
Apartamento;-46.574746;-23.680726;Jordanopolis;400;220000;370;61;2;1;0;1;
Apartamento;-46.55704;-23.710659;Vila Lusitânia;100;535000;800;81;3;2;1;2;[Academia,Churrasqueira,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Area de servico,Varanda]
Apartamento;-46.565149;-23.707981;Planalto;1002;315000;397;56;2;2;1;1;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.547253;-23.711279;Centro;660;318000;622;75;2;2;0;1;
Apartamento;-46.555716;-23.729429;Jardim das Acacias;1174;318000;447;82;3;2;1;1;
Apartamento;-46.556408;-23.707985;Vila Dusi;90;370000;385;68;3;2;1;2;[Churrasqueira,Piscina,Varanda]
Apartamento;-46.578049;-23.649175;Rudge Ramos;0;277300;0;55;2;1;1;1;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Varanda gourmet]
Apartamento;-46.544499;-23.719145;Centro;161;480000;650;80;3;2;1;2;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA]
Apartamento;-46.583182;-23.7225;Assuncao;83;320000;350;71;3;1;0;1;[Churrasqueira,Varanda gourmet,Piscina,Varanda,Area de servico]
Apartamento;-46.551003;-23.68638;Centro;2072;536000;499;94;3;3;3;2;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Varanda gourmet]
Apartamento;-46.595024;-23.654366;Taboao;62;318000;330;62;2;2;1;2;[Academia,Churrasqueira,Piscina,Playground,Quadra poliesportiva,Salao de festas,Varanda,Area de servico]
